id,year,income,years_from_layoff
780.0,3.0,34225.64712947755,-3.0
780.0,4.0,23227.417479865893,-2.0
780.0,5.0,26954.66766343645,-1.0
780.0,6.0,22196.646886658695,0.0
780.0,7.0,30044.930236874836,1.0
780.0,8.0,32297.94204649811,2.0
780.0,9.0,31647.749573138502,3.0
780.0,10.0,32634.43584557099,4.0
780.0,11.0,29557.218101805927,5.0
781.0,1.0,15791.4847948085,-5.0
781.0,2.0,30312.623214699004,-4.0
781.0,3.0,34301.028964980986,-3.0
781.0,4.0,36243.25929465897,-2.0
781.0,5.0,25018.52945553872,-1.0
781.0,6.0,20813.30254797903,0.0
781.0,7.0,27768.694198708567,1.0
781.0,8.0,28552.659578607247,2.0
781.0,9.0,22949.273501057043,3.0
781.0,10.0,16883.537405931474,4.0
781.0,11.0,21850.546126968526,5.0
782.0,1.0,30829.890416135186,-5.0
782.0,2.0,21653.182047196395,-4.0
782.0,3.0,25451.31736296269,-3.0
782.0,4.0,34438.531805823135,-2.0
782.0,5.0,34420.81710756234,-1.0
782.0,6.0,33613.33638917772,0.0
782.0,7.0,29704.991790999637,1.0
782.0,8.0,13215.474418063211,2.0
782.0,9.0,26655.900541260915,3.0
782.0,10.0,20355.57133482448,4.0
782.0,11.0,24791.530521512235,5.0
783.0,1.0,28193.127474737375,-5.0
783.0,2.0,15086.120098525946,-4.0
783.0,3.0,28632.755849088662,-3.0
783.0,4.0,29440.72423077744,-2.0
783.0,5.0,33275.57558921781,-1.0
783.0,6.0,26333.12946771195,0.0
783.0,7.0,22408.807846551674,1.0
783.0,8.0,22376.691452984618,2.0
783.0,9.0,27483.960549764324,3.0
783.0,10.0,25408.352952018293,4.0
783.0,11.0,15792.983604821571,5.0
784.0,1.0,20549.36864002121,-5.0
784.0,2.0,30784.928432573794,-4.0
784.0,3.0,18808.79129650117,-3.0
784.0,4.0,26546.205534088505,-2.0
784.0,5.0,18969.507529617407,-1.0
784.0,6.0,15538.599467723709,0.0
784.0,7.0,25151.178846845847,1.0
784.0,8.0,28694.689013925286,2.0
784.0,9.0,25789.401053822,3.0
784.0,10.0,27109.61313504853,4.0
784.0,11.0,29893.78912735239,5.0
785.0,1.0,20074.294435909967,-5.0
785.0,2.0,27437.1162207096,-4.0
785.0,3.0,23684.240864301188,-3.0
785.0,4.0,30569.77532859055,-2.0
785.0,5.0,32875.286555794075,-1.0
785.0,6.0,24995.969291678513,0.0
785.0,7.0,20558.672984124965,1.0
785.0,8.0,21653.297429192666,2.0
785.0,9.0,29590.184436536074,3.0
785.0,10.0,28573.007708404424,4.0
785.0,11.0,29944.63337796649,5.0
786.0,1.0,31286.482273842263,-5.0
786.0,2.0,22811.74202705608,-4.0
786.0,3.0,30604.512718268656,-3.0
786.0,4.0,19599.011699944345,-2.0
786.0,5.0,25062.481186702524,-1.0
786.0,6.0,28589.44718720476,0.0
786.0,7.0,27793.186599447185,1.0
786.0,8.0,21474.884747753335,2.0
786.0,9.0,35446.04148907796,3.0
786.0,10.0,21395.817603031333,4.0
786.0,11.0,35262.88528199569,5.0
787.0,1.0,25701.249932772003,-5.0
787.0,2.0,19039.488064417284,-4.0
787.0,3.0,28836.71261484223,-3.0
787.0,4.0,32811.34752046553,-2.0
787.0,5.0,27962.32977749898,-1.0
787.0,6.0,36665.475577737336,0.0
787.0,7.0,34092.72487514588,1.0
787.0,8.0,36850.619295344964,2.0
787.0,9.0,21147.416763791298,3.0
787.0,10.0,20208.682278636526,4.0
787.0,11.0,27130.15800932692,5.0
788.0,1.0,31485.61308029632,-5.0
788.0,2.0,32322.213954577357,-4.0
788.0,3.0,25753.663373339645,-3.0
788.0,4.0,19640.5207418762,-2.0
788.0,5.0,31419.058564446983,-1.0
788.0,6.0,35720.765225126954,0.0
788.0,7.0,18988.80359523184,1.0
788.0,8.0,21807.68271054685,2.0
788.0,9.0,30341.502310806707,3.0
788.0,10.0,29866.941475494717,4.0
788.0,11.0,25163.14000517734,5.0
789.0,1.0,24780.7664668957,-5.0
789.0,2.0,17452.05400860261,-4.0
789.0,3.0,22864.67251808901,-3.0
789.0,4.0,20895.13512766305,-2.0
789.0,5.0,21627.480327543944,-1.0
789.0,6.0,25222.94855785796,0.0
789.0,7.0,32043.366106055422,1.0
789.0,8.0,16557.358261524507,2.0
789.0,9.0,26729.162843672653,3.0
789.0,10.0,20111.46982219291,4.0
789.0,11.0,30258.752606364378,5.0
790.0,1.0,17513.652857299785,-5.0
790.0,2.0,23341.584318402194,-4.0
790.0,3.0,36309.19895459926,-3.0
790.0,4.0,14877.281924569443,-2.0
790.0,5.0,30492.344424141003,-1.0
790.0,6.0,23092.497287965256,0.0
790.0,7.0,18896.76124212183,1.0
790.0,8.0,27005.987715856252,2.0
790.0,9.0,29256.36432383948,3.0
790.0,10.0,34054.545487588104,4.0
790.0,11.0,18829.941008944872,5.0
791.0,1.0,32327.981161124317,-5.0
791.0,2.0,23774.702732248646,-4.0
791.0,3.0,24374.95379340428,-3.0
791.0,4.0,18729.446306172555,-2.0
791.0,5.0,17646.237319157946,-1.0
791.0,6.0,22044.620596135897,0.0
791.0,7.0,22760.17464876401,1.0
791.0,8.0,27147.70401451778,2.0
791.0,9.0,36702.77133972967,3.0
791.0,10.0,32086.07991833928,4.0
791.0,11.0,24019.940325608408,5.0
792.0,1.0,29535.731597594444,-5.0
792.0,2.0,27016.860040546326,-4.0
792.0,3.0,18665.49327152706,-3.0
792.0,4.0,26106.52514681281,-2.0
792.0,5.0,20503.11414991213,-1.0
792.0,6.0,31778.177351319908,0.0
792.0,7.0,21129.430745045167,1.0
792.0,8.0,31387.48723752381,2.0
792.0,9.0,32089.66553423117,3.0
792.0,10.0,19002.80452063608,4.0
792.0,11.0,29914.21881312894,5.0
793.0,1.0,21450.324558237357,-5.0
793.0,2.0,30241.400441231788,-4.0
793.0,3.0,26019.733993211372,-3.0
793.0,4.0,32165.794241381,-2.0
793.0,5.0,28017.412304132467,-1.0
793.0,6.0,19917.913224419364,0.0
793.0,7.0,29871.670493127276,1.0
793.0,8.0,31807.941520591285,2.0
793.0,9.0,34245.19945726167,3.0
793.0,10.0,23906.79677937514,4.0
793.0,11.0,34922.17314051328,5.0
794.0,1.0,32671.508918150594,-5.0
794.0,2.0,23671.03664466188,-4.0
794.0,3.0,28659.940291677245,-3.0
794.0,4.0,20830.1456937647,-2.0
794.0,5.0,32461.00578893881,-1.0
794.0,6.0,32604.55463695703,0.0
794.0,7.0,21690.826322866975,1.0
794.0,8.0,24758.660107048097,2.0
794.0,9.0,26065.871687206843,3.0
794.0,10.0,19610.69276159074,4.0
794.0,11.0,23667.457921338668,5.0
795.0,1.0,23500.040121708073,-5.0
795.0,2.0,19714.65230832549,-4.0
795.0,3.0,17909.84730874527,-3.0
795.0,4.0,21117.824674144213,-2.0
795.0,5.0,26829.262138554728,-1.0
795.0,6.0,18776.542123360265,0.0
795.0,7.0,29806.302889851635,1.0
795.0,8.0,28538.698513166688,2.0
795.0,9.0,33442.26747214255,3.0
795.0,10.0,30930.771285424584,4.0
795.0,11.0,29518.90716177934,5.0
796.0,1.0,23597.414625021094,-5.0
796.0,2.0,22851.456679354134,-4.0
796.0,3.0,23753.004250078575,-3.0
796.0,4.0,26890.45755351986,-2.0
796.0,5.0,24812.539152870893,-1.0
796.0,6.0,31118.000604006425,0.0
796.0,7.0,23181.85763816154,1.0
796.0,8.0,32747.207998027174,2.0
796.0,9.0,21771.002167960993,3.0
796.0,10.0,20755.79418692006,4.0
796.0,11.0,27582.233520162263,5.0
797.0,1.0,30776.248792115435,-5.0
797.0,2.0,25543.200007046653,-4.0
797.0,3.0,33997.97335617318,-3.0
797.0,4.0,21531.68175313704,-2.0
797.0,5.0,30359.664077202928,-1.0
797.0,6.0,29503.294957727805,0.0
797.0,7.0,22387.338697987856,1.0
797.0,8.0,23793.188198015163,2.0
797.0,9.0,26713.28947501685,3.0
797.0,10.0,26559.87886837869,4.0
797.0,11.0,18475.048565550023,5.0
798.0,1.0,18730.824754263285,-5.0
798.0,2.0,33907.924700203774,-4.0
798.0,3.0,20712.51777456035,-3.0
798.0,4.0,31899.400775186332,-2.0
798.0,5.0,19961.131763689715,-1.0
798.0,6.0,18522.30211634934,0.0
798.0,7.0,26048.50579971275,1.0
798.0,8.0,32488.426597922822,2.0
798.0,9.0,16100.891747907057,3.0
798.0,10.0,20538.3374995089,4.0
798.0,11.0,18372.7572734514,5.0
799.0,1.0,24598.697268428197,-5.0
799.0,2.0,27892.44662036984,-4.0
799.0,3.0,30997.459469157926,-3.0
799.0,4.0,19185.47765810268,-2.0
799.0,5.0,30254.65945882081,-1.0
799.0,6.0,28144.696619116265,0.0
799.0,7.0,26168.793026245727,1.0
799.0,8.0,31337.052870260246,2.0
799.0,9.0,31366.738695428478,3.0
799.0,10.0,23770.508658992192,4.0
799.0,11.0,18221.18904701809,5.0
800.0,1.0,31418.46419632901,-5.0
800.0,2.0,25286.899122108876,-4.0
800.0,3.0,19032.96375873093,-3.0
800.0,4.0,33809.82375125359,-2.0
800.0,5.0,21051.183746704726,-1.0
800.0,6.0,26233.062170266454,0.0
800.0,7.0,25359.3622627959,1.0
800.0,8.0,27544.590349239967,2.0
800.0,9.0,16614.773810075687,3.0
800.0,10.0,19202.859684477917,4.0
800.0,11.0,30156.598469248802,5.0
801.0,1.0,28562.13849067975,-5.0
801.0,2.0,15038.030965079874,-4.0
801.0,3.0,23452.251947223802,-3.0
801.0,4.0,23286.972642323362,-2.0
801.0,5.0,18487.719209694602,-1.0
801.0,6.0,22115.97497672317,0.0
801.0,7.0,26702.983998088865,1.0
801.0,8.0,19075.581651443023,2.0
801.0,9.0,26502.39387290041,3.0
801.0,10.0,29377.82995469091,4.0
801.0,11.0,28192.524981931998,5.0
802.0,1.0,30587.552663929644,-5.0
802.0,2.0,32683.512292800493,-4.0
802.0,3.0,22077.083557093632,-3.0
802.0,4.0,28152.90750534246,-2.0
802.0,5.0,22385.58605066693,-1.0
802.0,6.0,32725.824717371517,0.0
802.0,7.0,27029.15816900405,1.0
802.0,8.0,29994.128837930544,2.0
802.0,9.0,21402.648227487905,3.0
802.0,10.0,19546.98884161591,4.0
802.0,11.0,28167.68125156526,5.0
803.0,1.0,32959.840629105776,-5.0
803.0,2.0,20687.38275160577,-4.0
803.0,3.0,29405.190301630537,-3.0
803.0,4.0,18589.408151830346,-2.0
803.0,5.0,34589.68312121088,-1.0
803.0,6.0,21271.155405704354,0.0
803.0,7.0,18849.247986474336,1.0
803.0,8.0,19655.244117799437,2.0
803.0,9.0,22310.670949269694,3.0
803.0,10.0,17292.91836678723,4.0
803.0,11.0,35374.98758179649,5.0
804.0,1.0,19136.572618366787,-5.0
804.0,2.0,21230.97420354118,-4.0
804.0,3.0,21537.09836909336,-3.0
804.0,4.0,23443.841666508997,-2.0
804.0,5.0,19470.305297083352,-1.0
804.0,6.0,20079.349312963488,0.0
804.0,7.0,28104.412901835447,1.0
804.0,8.0,16167.630189674599,2.0
804.0,9.0,25476.348137780853,3.0
804.0,10.0,15803.192044385456,4.0
804.0,11.0,30175.772523651904,5.0
805.0,1.0,32078.614082391803,-5.0
805.0,2.0,33701.65228033598,-4.0
805.0,3.0,20312.667882436595,-3.0
805.0,4.0,30662.083783454687,-2.0
805.0,5.0,30293.473495568705,-1.0
805.0,6.0,35742.65410276914,0.0
805.0,7.0,31077.215154891514,1.0
805.0,8.0,21009.70871720263,2.0
805.0,9.0,32130.063582587893,3.0
805.0,10.0,21700.95750975334,4.0
805.0,11.0,19195.201448969838,5.0
806.0,1.0,25183.61743380465,-5.0
806.0,2.0,28876.61496932079,-4.0
806.0,3.0,18225.41822915665,-3.0
806.0,4.0,19768.279909987472,-2.0
806.0,5.0,24504.812590851514,-1.0
806.0,6.0,14985.878983701194,0.0
806.0,7.0,31836.673464319523,1.0
806.0,8.0,34781.89477315308,2.0
806.0,9.0,32327.499513084495,3.0
806.0,10.0,21795.308828968653,4.0
806.0,11.0,20949.127592920253,5.0
807.0,1.0,19471.01728648091,-5.0
807.0,2.0,17260.68287919529,-4.0
807.0,3.0,35388.56117539387,-3.0
807.0,4.0,32709.659349560694,-2.0
807.0,5.0,19870.867143236257,-1.0
807.0,6.0,33214.13016980004,0.0
807.0,7.0,24582.429299598258,1.0
807.0,8.0,24036.9748105683,2.0
807.0,9.0,21385.654322208662,3.0
807.0,10.0,20520.03605626206,4.0
807.0,11.0,24904.921040252484,5.0
808.0,1.0,14892.483525068259,-5.0
808.0,2.0,21307.409784021453,-4.0
808.0,3.0,21945.44918675741,-3.0
808.0,4.0,22679.99955041831,-2.0
808.0,5.0,34954.209447849105,-1.0
808.0,6.0,30236.668671426592,0.0
808.0,7.0,21491.228881367897,1.0
808.0,8.0,36242.076862436574,2.0
808.0,9.0,27029.813601135524,3.0
808.0,10.0,27668.487788924787,4.0
808.0,11.0,28007.12631959692,5.0
809.0,1.0,19228.076860253022,-5.0
809.0,2.0,28190.17660663277,-4.0
809.0,3.0,32283.280549040304,-3.0
809.0,4.0,18598.91962807281,-2.0
809.0,5.0,22296.164950613682,-1.0
809.0,6.0,25461.587504920706,0.0
809.0,7.0,22800.25622207192,1.0
809.0,8.0,33935.23902598457,2.0
809.0,9.0,25822.46748150765,3.0
809.0,10.0,20465.048509392705,4.0
809.0,11.0,25209.78509002281,5.0
810.0,1.0,26129.421523348134,-5.0
810.0,2.0,31340.945408401523,-4.0
810.0,3.0,33156.519244783005,-3.0
810.0,4.0,18230.038135906885,-2.0
810.0,5.0,25139.69035051693,-1.0
810.0,6.0,22709.671138106638,0.0
810.0,7.0,32624.57799325221,1.0
810.0,8.0,27038.100301891987,2.0
810.0,9.0,26151.322487185353,3.0
810.0,10.0,30131.824435252955,4.0
810.0,11.0,27125.521502433054,5.0
811.0,1.0,32405.386247558345,-5.0
811.0,2.0,20553.135679281197,-4.0
811.0,3.0,24861.2912059534,-3.0
811.0,4.0,27924.88785817599,-2.0
811.0,5.0,29603.287698832904,-1.0
811.0,6.0,18518.441847632657,0.0
811.0,7.0,31274.22804572583,1.0
811.0,8.0,21009.054460876196,2.0
811.0,9.0,35969.42775971398,3.0
811.0,10.0,36184.695422600635,4.0
811.0,11.0,27221.3865216645,5.0
812.0,1.0,20834.997216288884,-5.0
812.0,2.0,20780.471468911357,-4.0
812.0,3.0,20638.69079776313,-3.0
812.0,4.0,20553.715621502037,-2.0
812.0,5.0,27913.614404989705,-1.0
812.0,6.0,24644.302252901343,0.0
812.0,7.0,27730.65803244469,1.0
812.0,8.0,19282.519749085302,2.0
812.0,9.0,18502.88347710447,3.0
812.0,10.0,32323.89497315687,4.0
812.0,11.0,26462.336532615347,5.0
813.0,1.0,29595.716519758225,-5.0
813.0,2.0,31374.80699314431,-4.0
813.0,3.0,29085.035541894544,-3.0
813.0,4.0,34960.84610223892,-2.0
813.0,5.0,20060.61514483242,-1.0
813.0,6.0,28493.45530276047,0.0
813.0,7.0,22352.850847438847,1.0
813.0,8.0,19153.94203345289,2.0
813.0,9.0,20131.121748024165,3.0
813.0,10.0,23239.076472455203,4.0
813.0,11.0,32843.64542766216,5.0
814.0,1.0,19892.888755484026,-5.0
814.0,2.0,23144.6369906596,-4.0
814.0,3.0,32839.624757436286,-3.0
814.0,4.0,28745.84118389845,-2.0
814.0,5.0,15975.832127141992,-1.0
814.0,6.0,15084.339239792984,0.0
814.0,7.0,17905.99613009766,1.0
814.0,8.0,20352.86814221684,2.0
814.0,9.0,24399.94262298597,3.0
814.0,10.0,19973.707487875592,4.0
814.0,11.0,16115.867102891121,5.0
815.0,1.0,19503.021134410177,-5.0
815.0,2.0,19123.293740801822,-4.0
815.0,3.0,31091.382432163224,-3.0
815.0,4.0,28419.875116838582,-2.0
815.0,5.0,21066.731480144033,-1.0
815.0,6.0,30074.81665188881,0.0
815.0,7.0,26684.95693173208,1.0
815.0,8.0,23677.172139390015,2.0
815.0,9.0,29320.11289719,3.0
815.0,10.0,28406.71698074687,4.0
815.0,11.0,17431.53559406739,5.0
816.0,1.0,20284.8355063191,-5.0
816.0,2.0,23168.9336163648,-4.0
816.0,3.0,25423.711294768946,-3.0
816.0,4.0,17384.767702837555,-2.0
816.0,5.0,16529.404632858877,-1.0
816.0,6.0,24503.776467528358,0.0
816.0,7.0,27727.520511452803,1.0
816.0,8.0,20892.01889109876,2.0
816.0,9.0,29736.793417734603,3.0
816.0,10.0,31006.98057299092,4.0
816.0,11.0,20111.36409011213,5.0
817.0,1.0,27574.514302395295,-5.0
817.0,2.0,25052.111417219836,-4.0
817.0,3.0,21543.421778289365,-3.0
817.0,4.0,28094.49831537387,-2.0
817.0,5.0,32359.204240588326,-1.0
817.0,6.0,19963.83665650616,0.0
817.0,7.0,15670.993289067997,1.0
817.0,8.0,23691.24391298245,2.0
817.0,9.0,35182.98598972777,3.0
817.0,10.0,21252.048029292484,4.0
817.0,11.0,32334.53138433667,5.0
818.0,1.0,33852.32872099189,-5.0
818.0,2.0,18430.07466262529,-4.0
818.0,3.0,21949.55039952752,-3.0
818.0,4.0,19384.631941596523,-2.0
818.0,5.0,22413.161525051917,-1.0
818.0,6.0,29136.710542645484,0.0
818.0,7.0,18300.351634596573,1.0
818.0,8.0,29460.12654738414,2.0
818.0,9.0,22350.069270410087,3.0
818.0,10.0,30314.335862539032,4.0
818.0,11.0,29900.893957842447,5.0
819.0,1.0,19856.518478261536,-5.0
819.0,2.0,20912.848955370984,-4.0
819.0,3.0,18994.934656033438,-3.0
819.0,4.0,27445.921828913713,-2.0
819.0,5.0,25470.83653538787,-1.0
819.0,6.0,16863.394129982946,0.0
819.0,7.0,28227.554545144434,1.0
819.0,8.0,35561.54465595483,2.0
819.0,9.0,30089.567200588415,3.0
819.0,10.0,17992.953278353238,4.0
819.0,11.0,21057.16350370911,5.0
820.0,1.0,23313.788284883434,-5.0
820.0,2.0,23297.540300882512,-4.0
820.0,3.0,20194.074415701798,-3.0
820.0,4.0,31084.275427874112,-2.0
820.0,5.0,17656.54132440007,-1.0
820.0,6.0,23582.21015086192,0.0
820.0,7.0,30635.206058718995,1.0
820.0,8.0,27782.805214254902,2.0
820.0,9.0,15031.825810109916,3.0
820.0,10.0,23560.660337792186,4.0
820.0,11.0,29605.65338077159,5.0
821.0,1.0,34105.42915508698,-5.0
821.0,2.0,32366.029502650537,-4.0
821.0,3.0,32717.79613205097,-3.0
821.0,4.0,23721.48888558308,-2.0
821.0,5.0,17298.3589427805,-1.0
821.0,6.0,21331.72370270552,0.0
821.0,7.0,17839.267671040936,1.0
821.0,8.0,17103.94687243444,2.0
821.0,9.0,29743.547648624804,3.0
821.0,10.0,19185.738778896037,4.0
821.0,11.0,21466.834880230355,5.0
822.0,1.0,30530.437537435464,-5.0
822.0,2.0,26346.461475408873,-4.0
822.0,3.0,28829.945770954175,-3.0
822.0,4.0,19365.313303398536,-2.0
822.0,5.0,31508.30361754312,-1.0
822.0,6.0,19333.317423273074,0.0
822.0,7.0,28559.96079407281,1.0
822.0,8.0,25279.935278128953,2.0
822.0,9.0,39012.35631764637,3.0
822.0,10.0,22143.639427302773,4.0
822.0,11.0,29705.056121437145,5.0
823.0,1.0,32320.646626823473,-5.0
823.0,2.0,32183.69601234208,-4.0
823.0,3.0,19509.94921013198,-3.0
823.0,4.0,28826.180178413564,-2.0
823.0,5.0,19877.246602409068,-1.0
823.0,6.0,28339.608609430703,0.0
823.0,7.0,30803.771896835857,1.0
823.0,8.0,22089.13737236942,2.0
823.0,9.0,16699.49048226091,3.0
823.0,10.0,23557.87276137549,4.0
823.0,11.0,29657.787432600264,5.0
824.0,1.0,29197.205674232056,-5.0
824.0,2.0,21386.61964947531,-4.0
824.0,3.0,33577.669821663374,-3.0
824.0,4.0,24283.56015590717,-2.0
824.0,5.0,17289.835099439086,-1.0
824.0,6.0,30601.55295103415,0.0
824.0,7.0,18489.619554872017,1.0
824.0,8.0,18628.31693588588,2.0
824.0,9.0,17560.241202916273,3.0
824.0,10.0,19376.274873128732,4.0
824.0,11.0,18908.9203550147,5.0
825.0,1.0,29100.433628464307,-5.0
825.0,2.0,18714.591949760365,-4.0
825.0,3.0,29513.35675639476,-3.0
825.0,4.0,20066.00803846853,-2.0
825.0,5.0,29654.49949068759,-1.0
825.0,6.0,32731.261822905693,0.0
825.0,7.0,24430.41401721689,1.0
825.0,8.0,18814.873324114767,2.0
825.0,9.0,21214.742726037668,3.0
825.0,10.0,21566.61227831349,4.0
825.0,11.0,22017.12536914615,5.0
826.0,1.0,28990.944727583515,-5.0
826.0,2.0,31088.349280980303,-4.0
826.0,3.0,31463.35260958732,-3.0
826.0,4.0,36495.590850848836,-2.0
826.0,5.0,21098.941019730024,-1.0
826.0,6.0,20772.701109246686,0.0
826.0,7.0,15046.180642651174,1.0
826.0,8.0,22708.555290705048,2.0
826.0,9.0,14955.638644745328,3.0
826.0,10.0,32386.293998475285,4.0
826.0,11.0,31602.285258971835,5.0
827.0,1.0,33943.73133675631,-5.0
827.0,2.0,33396.600905187894,-4.0
827.0,3.0,34009.90406314536,-3.0
827.0,4.0,31433.651958634884,-2.0
827.0,5.0,23980.898077831498,-1.0
827.0,6.0,26391.78458213663,0.0
827.0,7.0,19732.747006356298,1.0
827.0,8.0,27554.65775291691,2.0
827.0,9.0,27540.17185478227,3.0
827.0,10.0,16040.3158262626,4.0
827.0,11.0,17883.3044731981,5.0
828.0,1.0,29380.13455179452,-5.0
828.0,2.0,28666.280968109306,-4.0
828.0,3.0,29998.862966389945,-3.0
828.0,4.0,22170.266716321734,-2.0
828.0,5.0,24498.86220134221,-1.0
828.0,6.0,24109.035601765503,0.0
828.0,7.0,22743.13162447836,1.0
828.0,8.0,33286.90281630306,2.0
828.0,9.0,20640.14163423803,3.0
828.0,10.0,29448.14676083564,4.0
828.0,11.0,16202.308202365924,5.0
829.0,1.0,16833.93663661084,-5.0
829.0,2.0,20823.703120631,-4.0
829.0,3.0,30436.910176877675,-3.0
829.0,4.0,18460.5913204815,-2.0
829.0,5.0,35906.904872437,-1.0
829.0,6.0,20706.41810208044,0.0
829.0,7.0,31321.012007612517,1.0
829.0,8.0,30425.816331827627,2.0
829.0,9.0,14463.008879786496,3.0
829.0,10.0,13850.289673204908,4.0
829.0,11.0,18798.73012734421,5.0
830.0,1.0,30292.294335104118,-5.0
830.0,2.0,13308.750097365042,-4.0
830.0,3.0,25733.217681659156,-3.0
830.0,4.0,25363.744363846996,-2.0
830.0,5.0,30941.495061777347,-1.0
830.0,6.0,33968.12553539363,0.0
830.0,7.0,23328.496763771487,1.0
830.0,8.0,30245.234467878738,2.0
830.0,9.0,28878.140786620224,3.0
830.0,10.0,22089.760340215285,4.0
830.0,11.0,22858.483571858527,5.0
831.0,1.0,21559.98728697261,-5.0
831.0,2.0,21125.219469897496,-4.0
831.0,3.0,34892.746849032934,-3.0
831.0,4.0,28207.89105702034,-2.0
831.0,5.0,17808.19119850228,-1.0
831.0,6.0,18326.370244083475,0.0
831.0,7.0,26259.684669603903,1.0
831.0,8.0,28483.01417824111,2.0
831.0,9.0,26901.821796343524,3.0
831.0,10.0,25448.112330825505,4.0
831.0,11.0,24048.863654231147,5.0
832.0,1.0,28512.03937452517,-5.0
832.0,2.0,19451.999891382882,-4.0
832.0,3.0,20537.103777804925,-3.0
832.0,4.0,32083.709552547534,-2.0
832.0,5.0,33629.605525048144,-1.0
832.0,6.0,16022.244517878411,0.0
832.0,7.0,25562.833924501872,1.0
832.0,8.0,13066.933008560896,2.0
832.0,9.0,34021.12818108326,3.0
832.0,10.0,25658.383602311973,4.0
832.0,11.0,24702.976769496483,5.0
833.0,1.0,20993.14176904849,-5.0
833.0,2.0,19702.14685094071,-4.0
833.0,3.0,16718.62048205017,-3.0
833.0,4.0,25043.713209103218,-2.0
833.0,5.0,24126.219462834953,-1.0
833.0,6.0,19828.491120746694,0.0
833.0,7.0,29298.179658575376,1.0
833.0,8.0,21949.898364487202,2.0
833.0,9.0,32347.51442489923,3.0
833.0,10.0,16232.08063204579,4.0
833.0,11.0,19494.051439922743,5.0
834.0,1.0,30070.151702266667,-5.0
834.0,2.0,23020.41135470398,-4.0
834.0,3.0,24345.29970535634,-3.0
834.0,4.0,33094.5933311216,-2.0
834.0,5.0,29017.230159166957,-1.0
834.0,6.0,31061.66137275291,0.0
834.0,7.0,33546.30009255764,1.0
834.0,8.0,34303.07151717349,2.0
834.0,9.0,27423.66792461491,3.0
834.0,10.0,27291.465693899914,4.0
834.0,11.0,20321.014385481078,5.0
835.0,1.0,31793.134146362547,-5.0
835.0,2.0,27672.165433445443,-4.0
835.0,3.0,23474.6234795527,-3.0
835.0,4.0,30853.158464257485,-2.0
835.0,5.0,26402.868502219695,-1.0
835.0,6.0,33007.831189044584,0.0
835.0,7.0,27672.830527225233,1.0
835.0,8.0,18614.76215389848,2.0
835.0,9.0,28696.537249905527,3.0
835.0,10.0,31002.674199983496,4.0
835.0,11.0,24659.955374324876,5.0
836.0,1.0,28799.30712053896,-5.0
836.0,2.0,30395.306009373162,-4.0
836.0,3.0,32538.838197217832,-3.0
836.0,4.0,17667.13612508443,-2.0
836.0,5.0,18836.87250525889,-1.0
836.0,6.0,31803.3127400256,0.0
836.0,7.0,24537.436967898862,1.0
836.0,8.0,29823.723282906605,2.0
836.0,9.0,21549.9711546227,3.0
836.0,10.0,33698.781180295555,4.0
836.0,11.0,22543.81631498268,5.0
837.0,1.0,35965.53599838808,-5.0
837.0,2.0,25969.41581601248,-4.0
837.0,3.0,33033.802546921506,-3.0
837.0,4.0,26350.740670355382,-2.0
837.0,5.0,23120.378063502772,-1.0
837.0,6.0,21930.977032338335,0.0
837.0,7.0,27675.658454311226,1.0
837.0,8.0,21113.879947743237,2.0
837.0,9.0,30600.08889194057,3.0
837.0,10.0,27291.069194190415,4.0
837.0,11.0,24572.11712489597,5.0
838.0,1.0,21916.643164532314,-5.0
838.0,2.0,20435.36081256544,-4.0
838.0,3.0,27783.06209006699,-3.0
838.0,4.0,28548.43547329634,-2.0
838.0,5.0,34909.00268820743,-1.0
838.0,6.0,22798.788173695022,0.0
838.0,7.0,29996.421135325996,1.0
838.0,8.0,17837.680059326067,2.0
838.0,9.0,30092.574052381904,3.0
838.0,10.0,22736.34876609643,4.0
838.0,11.0,24789.43446359595,5.0
839.0,1.0,31486.882319282126,-5.0
839.0,2.0,19211.333765830183,-4.0
839.0,3.0,29685.648697212397,-3.0
839.0,4.0,28593.258248162438,-2.0
839.0,5.0,16776.906620140555,-1.0
839.0,6.0,27661.70973620474,0.0
839.0,7.0,26197.95531948886,1.0
839.0,8.0,24688.91202674185,2.0
839.0,9.0,31057.204331519508,3.0
839.0,10.0,19558.37561349747,4.0
839.0,11.0,20423.003645099318,5.0
840.0,1.0,19032.776611051337,-5.0
840.0,2.0,28700.909213001072,-4.0
840.0,3.0,18525.120108924573,-3.0
840.0,4.0,27459.005704508203,-2.0
840.0,5.0,30190.925602260482,-1.0
840.0,6.0,23796.53873892845,0.0
840.0,7.0,31934.846995295964,1.0
840.0,8.0,31400.653988532566,2.0
840.0,9.0,21210.406405518133,3.0
840.0,10.0,16957.887442947565,4.0
840.0,11.0,19345.76768610836,5.0
841.0,1.0,30390.057970386253,-5.0
841.0,2.0,20004.996196667613,-4.0
841.0,3.0,19073.804218105866,-3.0
841.0,4.0,23973.206586412645,-2.0
841.0,5.0,29790.708704724726,-1.0
841.0,6.0,28993.99732871386,0.0
841.0,7.0,16278.421254783914,1.0
841.0,8.0,22280.337507852953,2.0
841.0,9.0,24972.78743223772,3.0
841.0,10.0,24580.774282702187,4.0
841.0,11.0,25881.956111406755,5.0
842.0,1.0,20966.762703625725,-5.0
842.0,2.0,20134.34398486013,-4.0
842.0,3.0,20126.153190892466,-3.0
